PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2019,Austria,ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,82892.0
2019,Austria,ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,454.0
2018,Austria,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,7075766.0
2018,Austria,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,7511.0
2019,Austria,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,7755660.0
2019,Austria,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,8775.0
2018,Austria,ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,13481602.0
2018,Austria,ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,48172.0
2019,Austria,ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,13258183.0
2019,Austria,ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,57168.0
2018,Austria,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,1201322.0
2018,Austria,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,11929.0
2019,Austria,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,478282.0
2019,Austria,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,4361.0
2018,Austria,ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,3292751.0
2018,Austria,ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,13287.0
2019,Austria,ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,3114148.0
2019,Austria,ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,12779.0
2018,Austria,ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,5089912.0
2018,Austria,ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,54779.0
2019,Austria,ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,5554644.0
2019,Austria,ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,63130.0
2018,Austria,ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,3040181.0
2018,Austria,ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,37300.0
2019,Austria,ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,4960835.0
2019,Austria,ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,61262.0
2018,Austria,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1929550.0
2018,Austria,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,8833.0
2019,Austria,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1849381.0
2019,Austria,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,7891.0
2018,Austria,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,533669.0
2018,Austria,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,5169.0
2019,Austria,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,931171.0
2019,Austria,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,13147.0
2019,Austria,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,812.0
2019,Austria,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,10.0
2018,Austria,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,VALUE_IN_EUROS,41040.0
2018,Austria,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,QUANTITY_IN_100KG,291.0
2019,Austria,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,VALUE_IN_EUROS,120599.0
2019,Austria,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,QUANTITY_IN_100KG,731.0
2018,Austria,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,10022914.0
2018,Austria,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,62933.0
2019,Austria,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,10622661.0
2019,Austria,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,60602.0
2018,Austria,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,231373.0
2018,Austria,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,1713.0
2019,Austria,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,202607.0
2019,Austria,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,2452.0
2018,Belgium,ES,"Bananas, fresh (excl. plantains)(2012-2500)",IMPORT,VALUE_IN_EUROS,12302694.0
2018,Belgium,ES,"Bananas, fresh (excl. plantains)(2012-2500)",IMPORT,QUANTITY_IN_100KG,138413.0
2019,Belgium,ES,"Bananas, fresh (excl. plantains)(2012-2500)",IMPORT,VALUE_IN_EUROS,4007751.0
2019,Belgium,ES,"Bananas, fresh (excl. plantains)(2012-2500)",IMPORT,QUANTITY_IN_100KG,46420.0
2018,Belgium,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,8008076.0
2018,Belgium,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,63454.0
2019,Belgium,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,8150030.0
2019,Belgium,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,81289.0
2018,Belgium,ES,Dried apples(1988-2500),IMPORT,VALUE_IN_EUROS,248407.0
2018,Belgium,ES,Dried apples(1988-2500),IMPORT,QUANTITY_IN_100KG,2178.0
2019,Belgium,ES,Dried apples(1988-2500),IMPORT,VALUE_IN_EUROS,19242.0
2019,Belgium,ES,Dried apples(1988-2500),IMPORT,QUANTITY_IN_100KG,235.0
2019,Belgium,ES,Dried apricots(1988-2500),IMPORT,VALUE_IN_EUROS,5172.0
2019,Belgium,ES,Dried apricots(1988-2500),IMPORT,QUANTITY_IN_100KG,18.0
2018,Belgium,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,VALUE_IN_EUROS,4203020.0
2018,Belgium,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,QUANTITY_IN_100KG,41355.0
2019,Belgium,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,VALUE_IN_EUROS,2630615.0
2019,Belgium,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,QUANTITY_IN_100KG,30619.0
2018,Belgium,ES,Dried pawpaws(1988-2500),IMPORT,VALUE_IN_EUROS,210.0
2018,Belgium,ES,Dried pawpaws(1988-2500),IMPORT,QUANTITY_IN_100KG,1.0
2019,Belgium,ES,Dried pawpaws(1988-2500),IMPORT,VALUE_IN_EUROS,655.0
2019,Belgium,ES,Dried pawpaws(1988-2500),IMPORT,QUANTITY_IN_100KG,2.0
2018,Belgium,ES,Dried prunes(1988-2500),IMPORT,VALUE_IN_EUROS,80284.0
2018,Belgium,ES,Dried prunes(1988-2500),IMPORT,QUANTITY_IN_100KG,258.0
2019,Belgium,ES,Dried prunes(1988-2500),IMPORT,VALUE_IN_EUROS,130958.0
2019,Belgium,ES,Dried prunes(1988-2500),IMPORT,QUANTITY_IN_100KG,482.0
2018,Belgium,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,5541818.0
2018,Belgium,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,33515.0
2019,Belgium,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,2031507.0
2019,Belgium,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,13036.0
2018,Belgium,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,5166079.0
2018,Belgium,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,29996.0
2019,Belgium,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,6095407.0
2019,Belgium,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,34541.0
2018,Belgium,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,460770.0
2018,Belgium,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,476.0
2019,Belgium,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,337286.0
2019,Belgium,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,356.0
2018,Belgium,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,VALUE_IN_EUROS,8041.0
2018,Belgium,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,QUANTITY_IN_100KG,82.0
2018,Belgium,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,4163468.0
2018,Belgium,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,14490.0
2019,Belgium,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,5945132.0
2019,Belgium,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,14593.0
2018,Belgium,ES,Fresh durians(2002-2500),IMPORT,VALUE_IN_EUROS,387922.0
2018,Belgium,ES,Fresh durians(2002-2500),IMPORT,QUANTITY_IN_100KG,1025.0
2019,Belgium,ES,Fresh durians(2002-2500),IMPORT,VALUE_IN_EUROS,110091.0
2019,Belgium,ES,Fresh durians(2002-2500),IMPORT,QUANTITY_IN_100KG,320.0
2018,Belgium,ES,Fresh figs(1988-2500),IMPORT,VALUE_IN_EUROS,196609.0
2018,Belgium,ES,Fresh figs(1988-2500),IMPORT,QUANTITY_IN_100KG,1275.0
2019,Belgium,ES,Fresh figs(1988-2500),IMPORT,VALUE_IN_EUROS,160266.0
2019,Belgium,ES,Fresh figs(1988-2500),IMPORT,QUANTITY_IN_100KG,674.0
2018,Belgium,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,VALUE_IN_EUROS,3186303.0
2018,Belgium,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,QUANTITY_IN_100KG,13867.0
2019,Belgium,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,VALUE_IN_EUROS,2141963.0
2019,Belgium,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,QUANTITY_IN_100KG,8980.0
2018,Belgium,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,57062.0
2018,Belgium,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,1315.0
2019,Belgium,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,88411.0
2019,Belgium,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,390.0
2018,Belgium,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,14422099.0
2018,Belgium,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,130853.0
2019,Belgium,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,12712301.0
2019,Belgium,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,126691.0
2018,Belgium,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,33962633.0
2018,Belgium,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,302661.0
2019,Belgium,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,29027805.0
2019,Belgium,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,279981.0
2018,Belgium,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,19646891.0
2018,Belgium,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,141513.0
2019,Belgium,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,15846571.0
2019,Belgium,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,126591.0
2018,Belgium,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,1637426.0
2018,Belgium,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,4473.0
2019,Belgium,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,1892854.0
2019,Belgium,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,4417.0
2018,Belgium,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,3826159.0
2018,Belgium,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,27390.0
2019,Belgium,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,3860772.0
2019,Belgium,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,25405.0
2018,Belgium,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,344802.0
2018,Belgium,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,1784.0
2019,Belgium,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,544783.0
2019,Belgium,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,2081.0
2018,Belgium,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,1560846.0
2018,Belgium,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,8853.0
2019,Belgium,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,1469827.0
2019,Belgium,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,9491.0
2018,Belgium,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,6432510.0
2018,Belgium,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,60857.0
2019,Belgium,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,5614971.0
2019,Belgium,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,58205.0
2018,Belgium,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,5722932.0
2018,Belgium,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,68720.0
2019,Belgium,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,5590152.0
2019,Belgium,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,65359.0
2018,Belgium,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,2823427.0
2018,Belgium,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,35737.0
2019,Belgium,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,3480550.0
2019,Belgium,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,39126.0
2018,Belgium,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,VALUE_IN_EUROS,186674.0
2018,Belgium,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,QUANTITY_IN_100KG,157.0
2019,Belgium,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,VALUE_IN_EUROS,46709.0
2019,Belgium,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,QUANTITY_IN_100KG,75.0
2018,Belgium,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,VALUE_IN_EUROS,1711331.0
2018,Belgium,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,QUANTITY_IN_100KG,16600.0
2019,Belgium,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,VALUE_IN_EUROS,1616472.0
2019,Belgium,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,QUANTITY_IN_100KG,16310.0
2018,Belgium,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,15003130.0
2018,Belgium,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,118510.0
2019,Belgium,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,14164624.0
2019,Belgium,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,127740.0
2018,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,459968.0
2018,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,609.0
2019,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,426526.0
2019,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,630.0
2018,Belgium,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,598189.0
2018,Belgium,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,6197.0
2019,Belgium,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,745134.0
2019,Belgium,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,6538.0
2018,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,VALUE_IN_EUROS,10542.0
2018,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,QUANTITY_IN_100KG,5.0
2019,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,VALUE_IN_EUROS,16047.0
2019,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,QUANTITY_IN_100KG,9.0
2018,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,118138.0
2018,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,953.0
2019,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,125092.0
2019,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,785.0
2018,Belgium,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,52702.0
2018,Belgium,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,485.0
2019,Belgium,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,36044.0
2019,Belgium,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,144.0
2018,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,360628.0
2018,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,3502.0
2019,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,517047.0
2019,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,5701.0
2018,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,583847.0
2018,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,2672.0
2019,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,506984.0
2019,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,1922.0
2018,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,8654765.0
2018,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,69763.0
2019,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,8079727.0
2019,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,65092.0
2018,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,VALUE_IN_EUROS,10236.0
2018,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,QUANTITY_IN_100KG,45.0
2019,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,VALUE_IN_EUROS,43267.0
2019,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,QUANTITY_IN_100KG,135.0
2018,Belgium,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,369140.0
2018,Belgium,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,6603.0
2019,Belgium,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,3076268.0
2019,Belgium,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,41869.0
2018,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,VALUE_IN_EUROS,76523.0
2018,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,QUANTITY_IN_100KG,576.0
2019,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,VALUE_IN_EUROS,117978.0
2019,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,QUANTITY_IN_100KG,1605.0
2018,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,VALUE_IN_EUROS,64857.0
2018,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,QUANTITY_IN_100KG,464.0
2019,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,VALUE_IN_EUROS,58385.0
2019,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,QUANTITY_IN_100KG,418.0
2018,Belgium,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,74397.0
