PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,1386221.0
2018,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,3120.0
2019,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,1598501.0
2019,Belgium,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,3328.0
2018,Belgium,ES,Fresh or chilled fennel(2012-2500),EXPORT,VALUE_IN_EUROS,2548.0
2018,Belgium,ES,Fresh or chilled fennel(2012-2500),EXPORT,QUANTITY_IN_100KG,3.0
2019,Belgium,ES,Fresh or chilled fennel(2012-2500),EXPORT,VALUE_IN_EUROS,4471.0
2019,Belgium,ES,Fresh or chilled fennel(2012-2500),EXPORT,QUANTITY_IN_100KG,50.0
2018,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,610.0
2018,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,848.0
2019,Belgium,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,VALUE_IN_EUROS,54.0
2018,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,QUANTITY_IN_100KG,50.0
2019,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,VALUE_IN_EUROS,29794.0
2019,Belgium,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,QUANTITY_IN_100KG,89.0
2018,Belgium,ES,Fresh or chilled gherkins(1988-2500),EXPORT,VALUE_IN_EUROS,21094.0
2018,Belgium,ES,Fresh or chilled gherkins(1988-2500),EXPORT,QUANTITY_IN_100KG,17.0
2019,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,VALUE_IN_EUROS,483.0
2019,Belgium,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,VALUE_IN_EUROS,47.0
2018,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2019,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,VALUE_IN_EUROS,202.0
2019,Belgium,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,QUANTITY_IN_100KG,1.0
2018,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,135021.0
2018,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,1220.0
2019,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,39692.0
2019,Belgium,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,1385.0
2018,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,127541.0
2018,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,597.0
2019,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,131375.0
2019,Belgium,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,501.0
2019,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,VALUE_IN_EUROS,4531.0
2019,Belgium,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,VALUE_IN_EUROS,10329.0
2019,Belgium,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,QUANTITY_IN_100KG,6.0
2018,Belgium,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,5178.0
2018,Belgium,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,10.0
2019,Belgium,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,2701.0
2019,Belgium,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,4.0
2018,Belgium,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,573.0
2018,Belgium,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,2.0
2019,Belgium,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,558.0
2019,Belgium,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,3.0
2018,Belgium,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,279577.0
2018,Belgium,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,1672.0
2019,Belgium,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,414417.0
2019,Belgium,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,2899.0
2018,Belgium,ES,Fresh or chilled truffles(2007-2500),EXPORT,VALUE_IN_EUROS,459.0
2018,Belgium,ES,Fresh or chilled truffles(2007-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Belgium,ES,Fresh or chilled truffles(2007-2500),EXPORT,VALUE_IN_EUROS,255.0
2019,Belgium,ES,Fresh or chilled truffles(2007-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Belgium,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,653194.0
2018,Belgium,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,9910.0
2019,Belgium,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,1043802.0
2019,Belgium,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,40122.0
2018,Belgium,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,449127.0
2018,Belgium,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,1736.0
2019,Belgium,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,641814.0
2019,Belgium,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,2432.0
2018,Belgium,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,VALUE_IN_EUROS,259.0
2018,Belgium,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,QUANTITY_IN_100KG,0.0
2019,Belgium,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,VALUE_IN_EUROS,14024.0
2019,Belgium,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,QUANTITY_IN_100KG,2.0
2018,Belgium,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,33985.0
2018,Belgium,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,172.0
2019,Belgium,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,18941.0
2019,Belgium,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,218.0
2018,Belgium,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,825840.0
2018,Belgium,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,2636.0
2019,Belgium,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,629989.0
2019,Belgium,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,2063.0
2018,Belgium,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,48464.0
2018,Belgium,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,512.0
2019,Belgium,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,1508.0
2019,Belgium,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,12.0
2018,Belgium,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,459255.0
2018,Belgium,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,3218.0
2019,Belgium,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,215510.0
2019,Belgium,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,633.0
2018,Belgium,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,176741.0
2018,Belgium,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,680.0
2019,Belgium,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,32735.0
2019,Belgium,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,103.0
2018,Belgium,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,34324.0
2018,Belgium,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,219.0
2019,Belgium,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,30155.0
2019,Belgium,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,334.0
2019,Belgium,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,1874.0
2019,Belgium,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,18.0
2018,Belgium,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,1104220.0
2018,Belgium,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,17438.0
2019,Belgium,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,638719.0
2019,Belgium,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,11967.0
2019,Belgium,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,853.0
2019,Belgium,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,69.0
2018,Belgium,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,42961.0
2018,Belgium,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,144.0
2019,Belgium,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,37099.0
2019,Belgium,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,162.0
2018,Belgium,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,9456.0
2018,Belgium,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,51.0
2019,Belgium,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,821692.0
2019,Belgium,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,3068.0
2018,Belgium,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,13185531.0
2018,Belgium,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,183095.0
2019,Belgium,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,14630874.0
2019,Belgium,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,278818.0
2018,Belgium,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,4359.0
2018,Belgium,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,9.0
2019,Belgium,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,6673.0
2019,Belgium,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,47.0
2019,Belgium,ES,Fresh quinces(2012-2500),EXPORT,VALUE_IN_EUROS,188.0
2019,Belgium,ES,Fresh quinces(2012-2500),EXPORT,QUANTITY_IN_100KG,1.0
2018,Belgium,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,84134.0
2018,Belgium,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,66.0
2019,Belgium,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,72753.0
2019,Belgium,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,72.0
2018,Belgium,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,64430.0
2018,Belgium,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,37.0
2019,Belgium,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,13191.0
2019,Belgium,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,13.0
2018,Belgium,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,2152091.0
2018,Belgium,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,4908.0
2019,Belgium,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,2589253.0
2019,Belgium,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,6537.0
2018,Belgium,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,3035.0
2018,Belgium,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,29.0
2019,Belgium,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,38419.0
2019,Belgium,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,51.0
2018,Belgium,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,4793.0
2018,Belgium,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,26.0
2019,Belgium,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,116276.0
2019,Belgium,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,486.0
2018,Belgium,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,10892.0
2018,Belgium,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,84.0
2019,Belgium,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,9471.0
2019,Belgium,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,125.0
2018,Belgium,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,282748.0
2018,Belgium,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,3267.0
2019,Belgium,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,60058.0
2019,Belgium,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,1038.0
2018,Belgium,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,194792.0
2018,Belgium,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,2016.0
2019,Belgium,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,242280.0
2019,Belgium,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,2568.0
2018,Belgium,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,39943.0
2018,Belgium,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,667.0
2019,Belgium,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,13742.0
2019,Belgium,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,196.0
2018,Belgium,ES,"Plantains, fresh(2012-2500)",EXPORT,VALUE_IN_EUROS,3203596.0
2018,Belgium,ES,"Plantains, fresh(2012-2500)",EXPORT,QUANTITY_IN_100KG,47411.0
2019,Belgium,ES,"Plantains, fresh(2012-2500)",EXPORT,VALUE_IN_EUROS,2964861.0
2019,Belgium,ES,"Plantains, fresh(2012-2500)",EXPORT,QUANTITY_IN_100KG,41672.0
2019,Belgium,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,17784.0
2019,Belgium,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,739.0
2018,Belgium,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,1779134.0
2018,Belgium,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,78199.0
2019,Belgium,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,1912774.0
2019,Belgium,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,47513.0
2018,Belgium,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,5359731.0
2018,Belgium,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,101329.0
2019,Belgium,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,9267398.0
2019,Belgium,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,121704.0
2018,Belgium,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,208496.0
2018,Belgium,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,5724.0
2019,Belgium,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,196866.0
2019,Belgium,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,4735.0
2018,Bulgaria,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,8525.0
2018,Bulgaria,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,83.0
2019,Bulgaria,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,108344.0
2019,Bulgaria,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,1627.0
2018,Bulgaria,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,51001.0
2018,Bulgaria,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,150.0
2019,Bulgaria,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,50661.0
2019,Bulgaria,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,149.0
2019,Bulgaria,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,3642.0
2019,Bulgaria,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,7.0
2018,Bulgaria,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,VALUE_IN_EUROS,62524.0
2018,Bulgaria,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,QUANTITY_IN_100KG,75.0
2019,Bulgaria,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,VALUE_IN_EUROS,72472.0
2019,Bulgaria,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,QUANTITY_IN_100KG,107.0
2018,Bulgaria,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,251839.0
2018,Bulgaria,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,181.0
2019,Bulgaria,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,545322.0
2019,Bulgaria,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,617.0
2018,Bulgaria,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,24009.0
2018,Bulgaria,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,32.0
2019,Bulgaria,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,174718.0
2019,Bulgaria,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,381.0
2018,Bulgaria,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,143230.0
2018,Bulgaria,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,66.0
2019,Bulgaria,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,22875.0
2019,Bulgaria,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,21.0
2018,Bulgaria,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,VALUE_IN_EUROS,19154.0
2018,Bulgaria,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,QUANTITY_IN_100KG,83.0
2019,Bulgaria,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,VALUE_IN_EUROS,44987.0
2019,Bulgaria,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,QUANTITY_IN_100KG,206.0
2018,Bulgaria,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,1306479.0
2018,Bulgaria,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,68761.0
2018,Bulgaria,ES,Fresh or chilled truffles(2007-2500),EXPORT,VALUE_IN_EUROS,540437.0
2018,Bulgaria,ES,Fresh or chilled truffles(2007-2500),EXPORT,QUANTITY_IN_100KG,75.0
