FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2018-03,PEPINO,HORTALIZAS FRUTO,0.85,MercaBarna
2018-03,PERA BLANQUILLA,FRUTAS SEMILLA,1.22,MercaBarna
2018-03,PERA DE INVIERNO,FRUTAS SEMILLA,1.08,MercaBarna
2018-03,PERA DE VERANO,FRUTAS SEMILLA,0.86,MercaBarna
2018-03,PERA TEMPRANA,FRUTAS SEMILLA,1.00,MercaBarna
2018-03,PEREJIL,HORTALIZAS HOJA,0.50,MercaBarna
2018-03,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.23,MercaBarna
2018-03,PIMIENTO ROJO,HORTALIZAS FRUTO,1.28,MercaBarna
2018-03,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.48,MercaBarna
2018-03,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2018-03,POMELO,FRUTAS CITRICOS,0.87,MercaBarna
2018-03,PUERROS,HORTALIZAS BULBOS,0.70,MercaBarna
2018-03,RABANOS,HORTALIZAS RAIZ,0.34,MercaBarna
2018-03,RAMBUTAN,FRUTAS EXOTICAS,7.00,MercaBarna
2018-03,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2018-03,SECO ALMENDRAS,FRUTAS FRUTO,4.30,MercaBarna
2018-03,SECO AVELLANAS,FRUTAS FRUTO,3.60,MercaBarna
2018-03,SECO CASTAÑAS,FRUTAS FRUTO,1.97,MercaBarna
2018-03,SECO NUECES,FRUTAS FRUTO,2.85,MercaBarna
2018-03,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2018-03,TOMATE MADURO,HORTALIZAS FRUTO,0.67,MercaBarna
2018-03,TOMATE VERDE,HORTALIZAS FRUTO,1.37,MercaBarna
2018-03,VARIOS,OTROS OTROS,1.50,MercaBarna
2018-03,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2018-03,ZANAHORIA,HORTALIZAS RAIZ,0.49,MercaBarna
2018-04,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2018-04,ACELGAS,HORTALIZAS HOJA,0.57,MercaBarna
2018-04,AGUACATE,FRUTAS EXOTICAS,3.11,MercaBarna
2018-04,AJOS SECOS,HORTALIZAS BULBOS,1.75,MercaBarna
2018-04,AJOS TIERNOS,HORTALIZAS BULBOS,0.61,MercaBarna
2018-04,ALBARICOQUES,FRUTAS HUESO,1.62,MercaBarna
2018-04,ALCACHOFA,HORTALIZAS INFLORESC.,1.03,MercaBarna
2018-04,APIOS,HORTALIZAS HOJA,0.51,MercaBarna
2018-04,BATATA,HORTALIZAS TUBERCULO,0.67,MercaBarna
2018-04,BERENJENA LARGA,HORTALIZAS FRUTO,0.68,MercaBarna
2018-04,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2018-04,BORRAJA,HORTALIZAS HOJA,1.39,MercaBarna
2018-04,BROCOL,HORTALIZAS INFLORESC.,0.75,MercaBarna
2018-04,BROCULI,HORTALIZAS INFLORESC.,0.72,MercaBarna
2018-04,CALABACIN,HORTALIZAS FRUTO,0.62,MercaBarna
2018-04,CALABAZA,HORTALIZAS FRUTO,0.55,MercaBarna
2018-04,CALÇOTS,HORTALIZAS BULBOS,0.08,MercaBarna
2018-04,CARACOLES,OTROS OTROS,4.15,MercaBarna
2018-04,CARAMBOLA,FRUTAS EXOTICAS,5.18,MercaBarna
2018-04,CARDOS,HORTALIZAS HOJA,0.60,MercaBarna
2018-04,CEBOLLA SECA,HORTALIZAS BULBOS,0.30,MercaBarna
2018-04,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.91,MercaBarna
2018-04,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.54,MercaBarna
2018-04,CEREZAS,FRUTAS HUESO,9.27,MercaBarna
2018-04,CHAMPIÑONES,OTROS SETAS,1.87,MercaBarna
2018-04,CHIRIMOIA,FRUTAS EXOTICAS,2.17,MercaBarna
2018-04,CHIRIVIA,HORTALIZAS RAIZ,0.90,MercaBarna
2018-04,CIRUELA,FRUTAS HUESO,2.28,MercaBarna
2018-04,COCOS,FRUTAS EXOTICAS,1.02,MercaBarna
2018-04,COL BRUSELAS,HORTALIZAS HOJA,0.90,MercaBarna
2018-04,COLES,HORTALIZAS HOJA,0.54,MercaBarna
2018-04,COLES CHINA,HORTALIZAS HOJA,0.60,MercaBarna
2018-04,COLES LOMBARDA,HORTALIZAS HOJA,0.80,MercaBarna
2018-04,COLIFLOR,HORTALIZAS INFLORESC.,1.41,MercaBarna
2018-04,DATILES,FRUTAS OTRAS,1.38,MercaBarna
2018-04,ENDIBIAS,HORTALIZAS TALLOS,0.85,MercaBarna
2018-04,ESCAROLA,HORTALIZAS HOJA,0.56,MercaBarna
2018-04,ESPARRAGO BLANCO,HORTALIZAS TALLOS,3.18,MercaBarna
2018-04,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.62,MercaBarna
2018-04,ESPINACAS,HORTALIZAS HOJA,0.62,MercaBarna
2018-04,FRUTAS CAQUIS,FRUTAS OTRAS,1.23,MercaBarna
2018-04,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.30,MercaBarna
2018-04,FRUTAS FRESA,FRUTAS OTRAS,5.60,MercaBarna
2018-04,FRUTAS FRESON,FRUTAS OTRAS,1.59,MercaBarna
2018-04,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2018-04,FRUTAS GRANADAS,FRUTAS OTRAS,1.81,MercaBarna
2018-04,FRUTAS GROSELLA,FRUTAS OTRAS,10.00,MercaBarna
2018-04,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.80,MercaBarna
2018-04,FRUTAS HIGOS,FRUTAS OTRAS,2.04,MercaBarna
2018-04,FRUTAS KIWIS,FRUTAS OTRAS,2.27,MercaBarna
2018-04,FRUTAS MELON AMARILLO,FRUTAS OTRAS,1.05,MercaBarna
2018-04,FRUTAS MELON GALIA,FRUTAS OTRAS,0.93,MercaBarna
2018-04,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2018-04,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.06,MercaBarna
2018-04,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2018-04,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.06,MercaBarna
2018-04,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,0.87,MercaBarna
2018-04,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.81,MercaBarna
2018-04,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,1.34,MercaBarna
2018-04,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,1.46,MercaBarna
2018-04,FRUTAS UVA BLANCA,FRUTAS OTRAS,2.39,MercaBarna
2018-04,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.45,MercaBarna
2018-04,GIRGOLAS,OTROS SETAS,1.90,MercaBarna
2018-04,GUISANTE,HORTALIZAS VAINA,2.00,MercaBarna
2018-04,HABAS,HORTALIZAS VAINA,1.71,MercaBarna
2018-04,HINOJO,HORTALIZAS HOJA,0.70,MercaBarna
2018-04,JUDIA BOBI,HORTALIZAS VAINA,2.14,MercaBarna
2018-04,JUDIA FINA,HORTALIZAS VAINA,3.24,MercaBarna
2018-04,JUDIA PERONA,HORTALIZAS VAINA,2.84,MercaBarna
2018-04,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,2.90,MercaBarna
2018-04,LECHUGA ICEBERG,HORTALIZAS HOJA,0.31,MercaBarna
2018-04,LECHUGA LARGA,HORTALIZAS HOJA,0.36,MercaBarna
2018-04,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.60,MercaBarna
2018-04,LIMA,FRUTAS CITRICOS,1.98,MercaBarna
2018-04,LIMON,FRUTAS CITRICOS,0.94,MercaBarna
2018-04,MAIZ,OTROS OTROS,2.00,MercaBarna
2018-04,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.84,MercaBarna
2018-04,MANDARINA SATSUMA,FRUTAS CITRICOS,0.90,MercaBarna
2018-04,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.20,MercaBarna
2018-04,MANGOS,FRUTAS EXOTICAS,2.90,MercaBarna
2018-04,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.79,MercaBarna
2018-04,MANZANA BICOLOR,FRUTAS SEMILLA,1.02,MercaBarna
2018-04,MANZANA ROJA,FRUTAS SEMILLA,1.15,MercaBarna
2018-04,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,1.22,MercaBarna
2018-04,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,0.84,MercaBarna
2018-04,MARACUYA,FRUTAS EXOTICAS,5.16,MercaBarna
2018-04,MELOCOTON AMARILLO,FRUTAS HUESO,2.62,MercaBarna
2018-04,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,2.34,MercaBarna
2018-04,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,2.45,MercaBarna
2018-04,MEMBRILLO,FRUTAS SEMILLA,0.70,MercaBarna
2018-04,MENESTRA,OTROS OTROS,0.95,MercaBarna
2018-04,NABO,HORTALIZAS RAIZ,0.70,MercaBarna
2018-04,NARANJA,FRUTAS CITRICOS,0.71,MercaBarna
2018-04,NASHIS,FRUTAS SEMILLA,1.00,MercaBarna
2018-04,NECTARINA PULPA AMARILLA,FRUTAS HUESO,2.21,MercaBarna
2018-04,NECTARINA PULPA BLANCA,FRUTAS HUESO,2.10,MercaBarna
2018-04,NISPERO,FRUTAS SEMILLA,2.78,MercaBarna
2018-04,NÃSCALOS,OTROS SETAS,14.00,MercaBarna
2018-04,PAPAYAS,FRUTAS EXOTICAS,2.44,MercaBarna
2018-04,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.25,MercaBarna
2018-04,PATATA ROJA,HORTALIZAS TUBERCULO,0.25,MercaBarna
2018-04,PEPINO,HORTALIZAS FRUTO,0.66,MercaBarna
2018-04,PERA BLANQUILLA,FRUTAS SEMILLA,1.16,MercaBarna
2018-04,PERA DE INVIERNO,FRUTAS SEMILLA,0.98,MercaBarna
2018-04,PERA DE VERANO,FRUTAS SEMILLA,0.88,MercaBarna
2018-04,PERA TEMPRANA,FRUTAS SEMILLA,1.16,MercaBarna
2018-04,PEREJIL,HORTALIZAS HOJA,0.50,MercaBarna
2018-04,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.07,MercaBarna
2018-04,PIMIENTO ROJO,HORTALIZAS FRUTO,1.06,MercaBarna
2018-04,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.28,MercaBarna
2018-04,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2018-04,POMELO,FRUTAS CITRICOS,0.81,MercaBarna
2018-04,PUERROS,HORTALIZAS BULBOS,0.76,MercaBarna
2018-04,RABANOS,HORTALIZAS RAIZ,0.32,MercaBarna
2018-04,RAMBUTAN,FRUTAS EXOTICAS,7.00,MercaBarna
2018-04,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2018-04,SECO ALMENDRAS,FRUTAS FRUTO,4.25,MercaBarna
2018-04,SECO AVELLANAS,FRUTAS FRUTO,3.60,MercaBarna
2018-04,SECO CASTAÑAS,FRUTAS FRUTO,1.95,MercaBarna
2018-04,SECO NUECES,FRUTAS FRUTO,2.85,MercaBarna
2018-04,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2018-04,TOMATE MADURO,HORTALIZAS FRUTO,0.64,MercaBarna
2018-04,TOMATE VERDE,HORTALIZAS FRUTO,1.33,MercaBarna
2018-04,VARIOS,OTROS OTROS,1.50,MercaBarna
2018-04,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2018-04,ZANAHORIA,HORTALIZAS RAIZ,0.47,MercaBarna
2018-05,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2018-05,ACELGAS,HORTALIZAS HOJA,0.55,MercaBarna
2018-05,AGUACATE,FRUTAS EXOTICAS,3.02,MercaBarna
2018-05,AJOS SECOS,HORTALIZAS BULBOS,1.75,MercaBarna
2018-05,AJOS TIERNOS,HORTALIZAS BULBOS,0.60,MercaBarna
2018-05,ALBARICOQUES,FRUTAS HUESO,2.77,MercaBarna
2018-05,ALCACHOFA,HORTALIZAS INFLORESC.,0.76,MercaBarna
2018-05,APIOS,HORTALIZAS HOJA,0.62,MercaBarna
2018-05,BATATA,HORTALIZAS TUBERCULO,0.65,MercaBarna
2018-05,BERENJENA LARGA,HORTALIZAS FRUTO,0.80,MercaBarna
2018-05,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2018-05,BORRAJA,HORTALIZAS HOJA,1.35,MercaBarna
2018-05,BROCOL,HORTALIZAS INFLORESC.,0.62,MercaBarna
2018-05,BROCULI,HORTALIZAS INFLORESC.,0.73,MercaBarna
2018-05,CALABACIN,HORTALIZAS FRUTO,0.55,MercaBarna
2018-05,CALABAZA,HORTALIZAS FRUTO,0.55,MercaBarna
2018-05,CALÇOTS,HORTALIZAS BULBOS,0.08,MercaBarna
2018-05,CARACOLES,OTROS OTROS,4.15,MercaBarna
2018-05,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2018-05,CAÑA DE AZUCAR,OTROS OTROS,1.10,MercaBarna
2018-05,CEBOLLA SECA,HORTALIZAS BULBOS,0.36,MercaBarna
2018-05,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.84,MercaBarna
2018-05,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.53,MercaBarna
2018-05,CEREZAS,FRUTAS HUESO,6.04,MercaBarna
2018-05,CHAMPIÑONES,OTROS SETAS,1.85,MercaBarna
2018-05,CHIRIMOIA,FRUTAS EXOTICAS,2.28,MercaBarna
2018-05,CHIRIVIA,HORTALIZAS RAIZ,0.90,MercaBarna
2018-05,CIRUELA,FRUTAS HUESO,2.60,MercaBarna
2018-05,COCOS,FRUTAS EXOTICAS,1.00,MercaBarna
2018-05,COL BRUSELAS,HORTALIZAS HOJA,0.85,MercaBarna
2018-05,COLES,HORTALIZAS HOJA,0.59,MercaBarna
2018-05,COLES CHINA,HORTALIZAS HOJA,0.60,MercaBarna
2018-05,COLES LOMBARDA,HORTALIZAS HOJA,0.75,MercaBarna
2018-05,COLIFLOR,HORTALIZAS INFLORESC.,1.35,MercaBarna
2018-05,DATILES,FRUTAS OTRAS,1.35,MercaBarna
2018-05,ENDIBIAS,HORTALIZAS TALLOS,0.80,MercaBarna
2018-05,ESCAROLA,HORTALIZAS HOJA,0.58,MercaBarna
2018-05,ESPARRAGO BLANCO,HORTALIZAS TALLOS,3.44,MercaBarna
2018-05,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.99,MercaBarna
2018-05,ESPINACAS,HORTALIZAS HOJA,0.57,MercaBarna
2018-05,FRUTAS CAQUIS,FRUTAS OTRAS,1.30,MercaBarna
2018-05,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.00,MercaBarna
2018-05,FRUTAS FRESA,FRUTAS OTRAS,5.60,MercaBarna
2018-05,FRUTAS FRESON,FRUTAS OTRAS,1.16,MercaBarna
2018-05,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2018-05,FRUTAS GRANADAS,FRUTAS OTRAS,1.86,MercaBarna
2018-05,FRUTAS GROSELLA,FRUTAS OTRAS,10.65,MercaBarna
2018-05,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.80,MercaBarna
2018-05,FRUTAS HIGOS,FRUTAS OTRAS,2.00,MercaBarna
2018-05,FRUTAS KIWIS,FRUTAS OTRAS,2.33,MercaBarna
2018-05,FRUTAS MELON AMARILLO,FRUTAS OTRAS,1.05,MercaBarna
2018-05,FRUTAS MELON GALIA,FRUTAS OTRAS,0.90,MercaBarna
2018-05,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2018-05,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.02,MercaBarna
2018-05,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2018-05,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.05,MercaBarna
2018-05,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,0.97,MercaBarna
2018-05,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.88,MercaBarna
2018-05,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,1.35,MercaBarna
2018-05,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,1.50,MercaBarna
2018-05,FRUTAS UVA BLANCA,FRUTAS OTRAS,2.24,MercaBarna
2018-05,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.16,MercaBarna
2018-05,GIRGOLAS,OTROS SETAS,1.90,MercaBarna
2018-05,GUISANTE,HORTALIZAS VAINA,1.84,MercaBarna
2018-05,HABAS,HORTALIZAS VAINA,1.61,MercaBarna
2018-05,HINOJO,HORTALIZAS HOJA,0.70,MercaBarna
2018-05,JUDIA BOBI,HORTALIZAS VAINA,2.05,MercaBarna
2018-05,JUDIA FINA,HORTALIZAS VAINA,3.14,MercaBarna
2018-05,JUDIA PERONA,HORTALIZAS VAINA,2.67,MercaBarna
2018-05,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,2.90,MercaBarna
2018-05,LECHUGA ICEBERG,HORTALIZAS HOJA,0.45,MercaBarna
2018-05,LECHUGA LARGA,HORTALIZAS HOJA,0.48,MercaBarna
2018-05,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.60,MercaBarna
2018-05,LICHIS,FRUTAS EXOTICAS,2.40,MercaBarna
2018-05,LIMA,FRUTAS CITRICOS,2.29,MercaBarna
2018-05,LIMON,FRUTAS CITRICOS,0.85,MercaBarna
2018-05,MAIZ,OTROS OTROS,2.00,MercaBarna
2018-05,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.87,MercaBarna
2018-05,MANDARINA SATSUMA,FRUTAS CITRICOS,0.90,MercaBarna
2018-05,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.20,MercaBarna
2018-05,MANGOS,FRUTAS EXOTICAS,2.70,MercaBarna
2018-05,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.87,MercaBarna
2018-05,MANZANA BICOLOR,FRUTAS SEMILLA,0.94,MercaBarna
2018-05,MANZANA ROJA,FRUTAS SEMILLA,1.23,MercaBarna
2018-05,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,1.33,MercaBarna
2018-05,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,0.90,MercaBarna
2018-05,MARACUYA,FRUTAS EXOTICAS,5.00,MercaBarna
2018-05,MELOCOTON AMARILLO,FRUTAS HUESO,2.84,MercaBarna
2018-05,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,2.73,MercaBarna
2018-05,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,2.73,MercaBarna
2018-05,MEMBRILLO,FRUTAS SEMILLA,0.70,MercaBarna
2018-05,MENESTRA,OTROS OTROS,0.95,MercaBarna
2018-05,NABO,HORTALIZAS RAIZ,0.70,MercaBarna
2018-05,NARANJA,FRUTAS CITRICOS,0.73,MercaBarna
2018-05,NASHIS,FRUTAS SEMILLA,1.00,MercaBarna
2018-05,NECTARINA PULPA AMARILLA,FRUTAS HUESO,3.10,MercaBarna
2018-05,NECTARINA PULPA BLANCA,FRUTAS HUESO,3.06,MercaBarna
2018-05,NISPERO,FRUTAS SEMILLA,2.76,MercaBarna
2018-05,PAPAYAS,FRUTAS EXOTICAS,2.44,MercaBarna
2018-05,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.26,MercaBarna
2018-05,PATATA ROJA,HORTALIZAS TUBERCULO,0.25,MercaBarna
2018-05,PEPINO,HORTALIZAS FRUTO,0.64,MercaBarna
2018-05,PERA BLANQUILLA,FRUTAS SEMILLA,1.24,MercaBarna
2018-05,PERA DE INVIERNO,FRUTAS SEMILLA,0.90,MercaBarna
2018-05,PERA DE VERANO,FRUTAS SEMILLA,0.80,MercaBarna
2018-05,PERA TEMPRANA,FRUTAS SEMILLA,1.19,MercaBarna
2018-05,PEREJIL,HORTALIZAS HOJA,0.50,MercaBarna
2018-05,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.15,MercaBarna
2018-05,PIMIENTO ROJO,HORTALIZAS FRUTO,1.03,MercaBarna
2018-05,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.17,MercaBarna
2018-05,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2018-05,POMELO,FRUTAS CITRICOS,0.77,MercaBarna
2018-05,PUERROS,HORTALIZAS BULBOS,0.67,MercaBarna
2018-05,RABANOS,HORTALIZAS RAIZ,0.34,MercaBarna
2018-05,RAMBUTAN,FRUTAS EXOTICAS,6.80,MercaBarna
2018-05,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2018-05,SECO ALMENDRAS,FRUTAS FRUTO,4.20,MercaBarna
2018-05,SECO CASTAÑAS,FRUTAS FRUTO,1.95,MercaBarna
2018-05,SECO NUECES,FRUTAS FRUTO,2.85,MercaBarna
2018-05,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2018-05,TOMATE MADURO,HORTALIZAS FRUTO,0.65,MercaBarna
2018-05,TOMATE VERDE,HORTALIZAS FRUTO,1.18,MercaBarna
2018-05,VARIOS,OTROS OTROS,1.50,MercaBarna
2018-05,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2018-05,ZANAHORIA,HORTALIZAS RAIZ,0.46,MercaBarna
2018-06,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2018-06,ACELGAS,HORTALIZAS HOJA,0.57,MercaBarna
2018-06,AGUACATE,FRUTAS EXOTICAS,2.97,MercaBarna
2018-06,AJOS SECOS,HORTALIZAS BULBOS,1.58,MercaBarna
2018-06,AJOS TIERNOS,HORTALIZAS BULBOS,0.55,MercaBarna
2018-06,ALBARICOQUES,FRUTAS HUESO,1.07,MercaBarna
2018-06,ALCACHOFA,HORTALIZAS INFLORESC.,0.78,MercaBarna
2018-06,APIOS,HORTALIZAS HOJA,0.56,MercaBarna
2018-06,BATATA,HORTALIZAS TUBERCULO,0.65,MercaBarna
2018-06,BERENJENA LARGA,HORTALIZAS FRUTO,0.66,MercaBarna
2018-06,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2018-06,BORRAJA,HORTALIZAS HOJA,1.30,MercaBarna
2018-06,BROCOL,HORTALIZAS INFLORESC.,1.05,MercaBarna
2018-06,BROCULI,HORTALIZAS INFLORESC.,0.71,MercaBarna
2018-06,CALABACIN,HORTALIZAS FRUTO,0.51,MercaBarna
2018-06,CALABAZA,HORTALIZAS FRUTO,0.55,MercaBarna
2018-06,CALÇOTS,HORTALIZAS BULBOS,0.08,MercaBarna
2018-06,CARACOLES,OTROS OTROS,4.15,MercaBarna
2018-06,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2018-06,CARDOS,HORTALIZAS HOJA,0.60,MercaBarna
2018-06,CAÑA DE AZUCAR,OTROS OTROS,1.10,MercaBarna
2018-06,CEBOLLA SECA,HORTALIZAS BULBOS,0.38,MercaBarna
2018-06,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.90,MercaBarna
2018-06,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.52,MercaBarna
2018-06,CEREZAS,FRUTAS HUESO,1.88,MercaBarna
2018-06,CHAMPIÑONES,OTROS SETAS,1.85,MercaBarna
2018-06,CHIRIMOIA,FRUTAS EXOTICAS,2.03,MercaBarna
2018-06,CHIRIVIA,HORTALIZAS RAIZ,0.90,MercaBarna
2018-06,CIRUELA,FRUTAS HUESO,1.46,MercaBarna
2018-06,COCOS,FRUTAS EXOTICAS,1.00,MercaBarna
2018-06,COL BRUSELAS,HORTALIZAS HOJA,0.85,MercaBarna
2018-06,COLES,HORTALIZAS HOJA,0.64,MercaBarna
2018-06,COLES CHINA,HORTALIZAS HOJA,0.60,MercaBarna
2018-06,COLES LOMBARDA,HORTALIZAS HOJA,0.75,MercaBarna
2018-06,COLIFLOR,HORTALIZAS INFLORESC.,1.55,MercaBarna
2018-06,DATILES,FRUTAS OTRAS,1.30,MercaBarna
2018-06,ENDIBIAS,HORTALIZAS TALLOS,0.83,MercaBarna
2018-06,ESCAROLA,HORTALIZAS HOJA,0.62,MercaBarna
2018-06,ESPARRAGO BLANCO,HORTALIZAS TALLOS,2.93,MercaBarna
2018-06,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.68,MercaBarna
2018-06,ESPINACAS,HORTALIZAS HOJA,0.67,MercaBarna
2018-06,FEIJOA,FRUTAS EXOTICAS,4.00,MercaBarna
2018-06,FRUTAS CAQUIS,FRUTAS OTRAS,1.30,MercaBarna
2018-06,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.00,MercaBarna
2018-06,FRUTAS FRESA,FRUTAS OTRAS,5.48,MercaBarna
2018-06,FRUTAS FRESON,FRUTAS OTRAS,1.24,MercaBarna
2018-06,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2018-06,FRUTAS GRANADAS,FRUTAS OTRAS,1.70,MercaBarna
2018-06,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2018-06,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.80,MercaBarna
2018-06,FRUTAS HIGOS,FRUTAS OTRAS,2.39,MercaBarna
2018-06,FRUTAS KIWIS,FRUTAS OTRAS,1.96,MercaBarna
2018-06,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.97,MercaBarna
2018-06,FRUTAS MELON GALIA,FRUTAS OTRAS,0.82,MercaBarna
2018-06,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2018-06,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,0.82,MercaBarna
2018-06,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2018-06,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,0.94,MercaBarna
2018-06,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,0.91,MercaBarna
2018-06,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.86,MercaBarna
2018-06,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.78,MercaBarna
2018-06,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.83,MercaBarna
2018-06,FRUTAS UVA BLANCA,FRUTAS OTRAS,2.15,MercaBarna
2018-06,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.25,MercaBarna
2018-06,GIRGOLAS,OTROS SETAS,1.90,MercaBarna
2018-06,GUISANTE,HORTALIZAS VAINA,1.80,MercaBarna
2018-06,HABAS,HORTALIZAS VAINA,1.33,MercaBarna
2018-06,HINOJO,HORTALIZAS HOJA,0.70,MercaBarna
2018-06,JUDIA BOBI,HORTALIZAS VAINA,2.00,MercaBarna
2018-06,JUDIA FINA,HORTALIZAS VAINA,2.92,MercaBarna
2018-06,JUDIA PERONA,HORTALIZAS VAINA,2.31,MercaBarna
2018-06,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,2.90,MercaBarna
2018-06,LECHUGA ICEBERG,HORTALIZAS HOJA,0.41,MercaBarna
2018-06,LECHUGA LARGA,HORTALIZAS HOJA,0.57,MercaBarna
2018-06,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.52,MercaBarna
