INICIO,FIN,GRUPO,SECTOR,SUBSECTOR,PRODUCTO,TIPO,SUBTIPO,POSICION,PRECIO,UNIDAD
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,5",Euros/kg
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,74",Euros/kg
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"2,14",Euros/kg
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,78",Euros/kg
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,9",Euros/kg
8/1/2018,1/14/2018,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,81",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Frutos rojos,FRAMBUESA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"7,13",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"2,89",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"2,52",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"3,16",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,AJO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,88",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,CEBOLLA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,38",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ESPARRAGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"6,63",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,LECHUGA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,1",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,76",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,NANTESA,SIN ESPECIFICAR,Agricultor,"0,34",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,29",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,66",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,32",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Subasta,"0,69",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,3",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,86",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,46",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Subasta,"0,94",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,98",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,78",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,16",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,81",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,34",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Subasta,"0,87",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"4,1",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"3,78",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,4",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"2,55",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"0,89",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Subasta,"2,89",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"3,61",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"0,88",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Subasta,"4,08",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,12",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,8",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,71",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,53",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Subasta,"0,81",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,62",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Subasta,"0,68",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,53",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,41",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Subasta,"0,59",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,55",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,13",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,68",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"1,44",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"0,51",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Subasta,"1,5",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"1,48",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"0,42",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,9",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,42",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Subasta,"0,9",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"1,18",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"0,32",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Subasta,"0,34",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,69",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,3",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Subasta,"0,65",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"1,1",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"0,26",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,85",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,69",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Subasta,"0,94",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,73",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,32",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Subasta,"0,78",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,88",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,17",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Subasta,"0,95",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,65",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,3",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Subasta,"0,7",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,92",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,33",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"1,98",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"0,35",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,89",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,22",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,87",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,48",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Subasta,"0,74",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,62",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,28",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Subasta,"0,6",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,62",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,59",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Subasta,"0,66",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,64",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,33",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,49",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,27",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Subasta,"0,44",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,74",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,49",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Subasta,"0,8",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"1,28",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"1,12",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"1,37",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"0,57",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,"1,11",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"1,8",Euros/kg
8/1/2018,1/14/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"1,02",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,BERENJENA (ECO),LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,88",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,CALABACIN (ECO),VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,"1,16",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PEPINO (ECO),TIPO HOLANDÉS O ALMERÍA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"1,16",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),AMARILLO (ECO),Agricultor,"1,45",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),ROJO (ECO),Agricultor,"1,35",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),VERDE (ECO),Agricultor,"0,97",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),ROJO (ECO),Agricultor,"1,49",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"1,51",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,64",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,82",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,58",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,"1,58",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,"1,79",Euros/kg
8/1/2018,1/14/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,"1,22",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Citricos,LIMON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,97",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Citricos,MANDARINA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,89",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Citricos,NARANJA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,83",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Citricos,POMELO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,03",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,COMUNA,Agricultor,"4,54",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,MARCONA,Agricultor,"5,3",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"3,81",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"1,14",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"0,27",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"0,69",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"1,8",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"0,71",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"1,56",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"3,01",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"1,68",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"2,5",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,52",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,53",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,49",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"3,03",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"2,12",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,78",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,86",Euros/kg
1/15/2018,1/21/2018,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,75",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Frutos rojos,ARANDANO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,9,Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Frutos rojos,FRAMBUESA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"7,52",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"3,11",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"2,77",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"3,77",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,AJO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,86",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,CEBOLLA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,42",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ESPARRAGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"6,83",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,LECHUGA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,06",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,71",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,NANTESA,SIN ESPECIFICAR,Agricultor,"0,33",Euros/kg
1/15/2018,1/21/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,4",Euros/kg
